occupancy_date,category_id,zone_id,yield_class_agg,yhat,error
2018-07-26T00:00:00.000Z,PEL,R320-Z001,0,25.161505350252476,18.962244491271118
2018-07-26T00:00:00.000Z,PEL,R320-Z001,1,2.6335424097572884,2.2416305304957227
2018-07-26T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-27T00:00:00.000Z,PEL,R320-Z001,0,26.452542969674777,18.962244491271118
2018-07-27T00:00:00.000Z,PEL,R320-Z001,1,0.7711318044951467,2.2416305304957227
2018-07-27T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-28T00:00:00.000Z,PEL,R320-Z001,0,24.7903387705485,18.962244491271118
2018-07-28T00:00:00.000Z,PEL,R320-Z001,1,0.889322026570638,2.2416305304957227
2018-07-28T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-29T00:00:00.000Z,PEL,R320-Z001,0,23.96782112121582,18.962244491271118
2018-07-29T00:00:00.000Z,PEL,R320-Z001,1,0.9247341156005859,2.2416305304957227
2018-07-29T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-30T00:00:00.000Z,PEL,R320-Z001,0,22.50702378556535,18.962244491271118
2018-07-30T00:00:00.000Z,PEL,R320-Z001,1,2.074149157549884,2.2416305304957227
2018-07-30T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-07-31T00:00:00.000Z,PEL,R320-Z001,0,24.955998270135176,18.962244491271118
2018-07-31T00:00:00.000Z,PEL,R320-Z001,1,3.9327270106265417,2.2416305304957227
2018-07-31T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-01T00:00:00.000Z,PEL,R320-Z001,0,25.43855687734243,18.962244491271118
2018-08-01T00:00:00.000Z,PEL,R320-Z001,1,3.204673560889992,2.2416305304957227
2018-08-01T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-02T00:00:00.000Z,PEL,R320-Z001,0,25.66955857527883,18.962244491271118
2018-08-02T00:00:00.000Z,PEL,R320-Z001,1,3.137595126503392,2.2416305304957227
2018-08-02T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-03T00:00:00.000Z,PEL,R320-Z001,0,26.11997875090568,18.962244491271118
2018-08-03T00:00:00.000Z,PEL,R320-Z001,1,1.8703433621314263,2.2416305304957227
2018-08-03T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-04T00:00:00.000Z,PEL,R320-Z001,0,20.96203925392844,18.962244491271118
2018-08-04T00:00:00.000Z,PEL,R320-Z001,1,1.0458113930442117,2.2416305304957227
2018-08-04T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-05T00:00:00.000Z,PEL,R320-Z001,0,20.247499292547054,18.962244491271118
2018-08-05T00:00:00.000Z,PEL,R320-Z001,1,1.0117856805974788,2.2416305304957227
2018-08-05T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-06T00:00:00.000Z,PEL,R320-Z001,0,21.255623474121094,18.962244491271118
2018-08-06T00:00:00.000Z,PEL,R320-Z001,1,1.9352716064453126,2.2416305304957227
2018-08-06T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-07T00:00:00.000Z,PEL,R320-Z001,0,25.071347656249998,18.962244491271118
2018-08-07T00:00:00.000Z,PEL,R320-Z001,1,1.08630615234375,2.2416305304957227
2018-08-07T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-08T00:00:00.000Z,PEL,R320-Z001,0,25.18194594206633,18.962244491271118
2018-08-08T00:00:00.000Z,PEL,R320-Z001,1,1.006997920848705,2.2416305304957227
2018-08-08T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-09T00:00:00.000Z,PEL,R320-Z001,0,23.66297149658203,18.962244491271118
2018-08-09T00:00:00.000Z,PEL,R320-Z001,1,1.9730377197265625,2.2416305304957227
2018-08-09T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-10T00:00:00.000Z,PEL,R320-Z001,0,24.33156156539917,18.962244491271118
2018-08-10T00:00:00.000Z,PEL,R320-Z001,1,1.101372241973877,2.2416305304957227
2018-08-10T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-11T00:00:00.000Z,PEL,R320-Z001,0,20.448001861572266,18.962244491271118
2018-08-11T00:00:00.000Z,PEL,R320-Z001,1,0.0,2.2416305304957227
2018-08-11T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-12T00:00:00.000Z,PEL,R320-Z001,0,19.370424270629883,18.962244491271118
2018-08-12T00:00:00.000Z,PEL,R320-Z001,1,0.0,2.2416305304957227
2018-08-12T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-13T00:00:00.000Z,PEL,R320-Z001,0,25.655345916748047,18.962244491271118
2018-08-13T00:00:00.000Z,PEL,R320-Z001,1,0.0,2.2416305304957227
2018-08-13T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-14T00:00:00.000Z,PEL,R320-Z001,0,23.73773077259893,18.962244491271118
2018-08-14T00:00:00.000Z,PEL,R320-Z001,1,1.1244423078454058,2.2416305304957227
2018-08-14T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-15T00:00:00.000Z,PEL,R320-Z001,0,19.691139914772727,18.962244491271118
2018-08-15T00:00:00.000Z,PEL,R320-Z001,1,3.694846413352273,2.2416305304957227
2018-08-15T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-16T00:00:00.000Z,PEL,R320-Z001,0,22.208059038434712,18.962244491271118
2018-08-16T00:00:00.000Z,PEL,R320-Z001,1,3.868009839739118,2.2416305304957227
2018-08-16T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-17T00:00:00.000Z,PEL,R320-Z001,0,22.07983261346817,18.962244491271118
2018-08-17T00:00:00.000Z,PEL,R320-Z001,1,2.3875688910484314,2.2416305304957227
2018-08-17T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-18T00:00:00.000Z,PEL,R320-Z001,0,18.839610629611542,18.962244491271118
2018-08-18T00:00:00.000Z,PEL,R320-Z001,1,0.7630619472927517,2.2416305304957227
2018-08-18T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-19T00:00:00.000Z,PEL,R320-Z001,0,18.605550399193397,18.962244491271118
2018-08-19T00:00:00.000Z,PEL,R320-Z001,1,0.7842220159677359,2.2416305304957227
2018-08-19T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-20T00:00:00.000Z,PEL,R320-Z001,0,24.711165945870537,18.962244491271118
2018-08-20T00:00:00.000Z,PEL,R320-Z001,1,0.7562107631138393,2.2416305304957227
2018-08-20T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-21T00:00:00.000Z,PEL,R320-Z001,0,23.13500193003062,18.962244491271118
2018-08-21T00:00:00.000Z,PEL,R320-Z001,1,1.379142967430321,2.2416305304957227
2018-08-21T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-22T00:00:00.000Z,PEL,R320-Z001,0,23.346297639789,18.962244491271118
2018-08-22T00:00:00.000Z,PEL,R320-Z001,1,1.5707288799863874,2.2416305304957227
2018-08-22T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-23T00:00:00.000Z,PEL,R320-Z001,0,21.97943844514735,18.962244491271118
2018-08-23T00:00:00.000Z,PEL,R320-Z001,1,3.063925126019646,2.2416305304957227
2018-08-23T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-24T00:00:00.000Z,PEL,R320-Z001,0,18.920401573181156,18.962244491271118
2018-08-24T00:00:00.000Z,PEL,R320-Z001,1,2.2133779525756836,2.2416305304957227
2018-08-24T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-25T00:00:00.000Z,PEL,R320-Z001,0,15.695710976918539,18.962244491271118
2018-08-25T00:00:00.000Z,PEL,R320-Z001,1,1.5177919069925943,2.2416305304957227
2018-08-25T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-26T00:00:00.000Z,PEL,R320-Z001,0,15.131989161173502,18.962244491271118
2018-08-26T00:00:00.000Z,PEL,R320-Z001,1,1.466544469197591,2.2416305304957227
2018-08-26T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-27T00:00:00.000Z,PEL,R320-Z001,0,20.943038940429688,18.962244491271118
2018-08-27T00:00:00.000Z,PEL,R320-Z001,1,1.8285865783691406,2.2416305304957227
2018-08-27T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-28T00:00:00.000Z,PEL,R320-Z001,0,21.841731452941893,18.962244491271118
2018-08-28T00:00:00.000Z,PEL,R320-Z001,1,2.5379701614379884,2.2416305304957227
2018-08-28T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-29T00:00:00.000Z,PEL,R320-Z001,0,22.835018975394114,18.962244491271118
2018-08-29T00:00:00.000Z,PEL,R320-Z001,1,3.075486319405692,2.2416305304957227
2018-08-29T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-08-30T00:00:00.000Z,PEL,R320-Z001,0,24.73437590348093,18.962244491271118
2018-08-30T00:00:00.000Z,PEL,R320-Z001,1,2.270680226777729,2.2416305304957227
2018-08-30T00:00:00.000Z,PEL,R320-Z001,2,0.7568934089259097,0.4948937176849385
2018-08-31T00:00:00.000Z,PEL,R320-Z001,0,22.075756134525424,18.962244491271118
2018-08-31T00:00:00.000Z,PEL,R320-Z001,1,2.563972903836158,2.2416305304957227
2018-08-31T00:00:00.000Z,PEL,R320-Z001,2,0.8546576346120527,0.4948937176849385
2018-09-01T00:00:00.000Z,PEL,R320-Z001,0,18.932135105133057,18.962244491271118
2018-09-01T00:00:00.000Z,PEL,R320-Z001,1,2.8474478721618652,2.2416305304957227
2018-09-01T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-02T00:00:00.000Z,PEL,R320-Z001,0,18.418810968813688,18.962244491271118
2018-09-02T00:00:00.000Z,PEL,R320-Z001,1,2.9128216453220532,2.2416305304957227
2018-09-02T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-03T00:00:00.000Z,PEL,R320-Z001,0,21.801518778647146,18.962244491271118
2018-09-03T00:00:00.000Z,PEL,R320-Z001,1,3.3780027820217993,2.2416305304957227
2018-09-03T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
